0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.07,0.00,0.93,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.12,0.00,0.88,1.00,satan,20
0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,11,0.04,0.02,0.04,0.00,0.00,0.00,0.00,0.00,pod,17
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,1.00,1.00,0.00,0.00,0.04,0.08,0.00,255,5,0.02,0.08,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,159,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,249,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,19
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,23,1.00,1.00,0.00,0.00,0.08,0.05,0.00,255,23,0.09,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0.00,0.00,0.00,0.00,0.05,0.53,0.00,255,1,0.00,0.18,1.00,0.00,0.00,0.00,0.00,0.00,satan,20
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3,255,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap,18
0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,17,1.00,1.00,0.00,0.00,0.14,0.07,0.00,255,17,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,20,1.00,1.00,0.00,0.00,0.24,0.06,0.00,255,20,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,6,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,4,0.02,0.09,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,http,SF,199,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0.00,0.00,0.00,0.00,1.00,0.00,0.00,222,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,191,1928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,21,0.00,0.00,0.00,0.00,1.00,0.00,0.10,146,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,61,0.24,0.20,0.24,0.00,0.00,0.00,0.00,0.00,smurf,19
0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,19,1.00,1.00,0.00,0.00,0.17,0.05,0.00,255,19,0.07,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
31,tcp,ftp,SF,1206,3380,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,255,52,0.20,0.03,0.00,0.00,0.01,0.00,0.00,0.00,normal,20
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,1.00,1.00,0.00,0.00,0.07,0.05,0.00,255,7,0.03,0.04,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,http,SF,229,439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15,255,1.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,normal,21
0,tcp,ftp_data,SF,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,75,30,0.15,0.07,0.15,0.07,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,93,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,21,0.64,0.09,0.52,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,smtp,SF,914,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,173,1.00,0.00,0.06,0.02,0.00,0.00,0.00,0.00,normal,21
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,250,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,ipsweep,18
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,190,190,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal,19
0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,102,18,0.18,0.04,0.18,0.00,0.00,0.00,0.00,0.00,pod,13
0,tcp,http,SF,211,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14,255,1.00,0.00,0.07,0.05,0.00,0.01,0.00,0.00,normal,21
0,udp,domain_u,SF,45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
25,udp,domain_u,SF,97,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39,16,0.41,0.05,0.41,0.00,0.00,0.00,0.00,0.00,normal,20
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,104,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep,16
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,10,0.04,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,http,SF,302,1534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0.00,0.00,0.00,0.00,1.00,0.00,0.23,50,254,1.00,0.00,0.02,0.06,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,45,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,193,0.00,0.00,0.00,0.00,1.00,0.00,0.02,183,196,0.78,0.02,0.69,0.01,0.00,0.00,0.08,0.00,normal,19
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,7,0.00,0.00,1.00,1.00,0.03,0.06,0.00,255,7,0.03,0.08,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
0,tcp,http,SF,157,26903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,1.00,1.00,0.00,0.00,0.00,0.07,0.00,255,3,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,udp,domain_u,SF,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,http,SF,210,3870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,330,13029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,26,0.00,0.00,0.00,0.00,1.00,0.00,0.08,35,255,1.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,normal,21
2,tcp,smtp,SF,1589,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,144,157,0.60,0.02,0.01,0.01,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,43,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,319,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,4,0.00,0.00,1.00,1.00,0.03,0.06,0.00,255,4,0.02,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,udp,domain_u,SF,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,18
0,udp,domain_u,SF,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,196,0.00,0.00,0.00,0.00,1.00,0.00,0.01,124,223,0.89,0.02,0.89,0.01,0.00,0.00,0.06,0.00,normal,20
0,tcp,http,SF,310,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1,1.00,1.00,0.00,0.00,0.00,0.08,0.00,255,20,0.08,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,8,0.99,1.00,0.00,0.00,0.04,0.07,0.00,255,8,0.03,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
1,tcp,smtp,SF,1478,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,222,153,0.62,0.02,0.00,0.01,0.00,0.01,0.00,0.00,normal,21
0,udp,domain_u,SF,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,255,241,0.95,0.01,0.05,0.00,0.00,0.00,0.00,0.00,normal,21
68,tcp,ftp,SF,351,1072,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,60,0.24,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,http,SF,213,1628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13,255,1.00,0.00,0.08,0.04,0.00,0.00,0.00,0.00,normal,21
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,2,0.01,0.08,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,5,1.00,1.00,0.00,0.00,0.02,0.06,0.00,255,15,0.06,0.09,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,7,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,11,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,17,0.00,0.00,1.00,1.00,0.07,0.07,0.00,255,17,0.07,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,23,1.00,1.00,0.00,0.00,0.29,0.05,0.00,255,23,0.09,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,icmp,urp_i,SF,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,8,0.04,0.06,0.04,0.25,0.00,0.00,0.00,0.00,normal,20
0,udp,other,SF,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,36,22,0.61,0.11,0.61,0.00,0.00,0.00,0.00,0.00,normal,20
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,133,1.00,0.00,1.00,0.26,0.00,0.00,0.00,0.00,nmap,15
0,tcp,ftp_data,SF,14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,151,65,0.20,0.03,0.20,0.03,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,299,5357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,246,0.96,0.02,0.00,0.00,0.00,0.00,0.01,0.01,normal,21
0,udp,domain_u,SF,45,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,223,0.00,0.00,0.00,0.00,0.99,0.01,0.01,255,231,0.91,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2,1.00,1.00,0.00,0.00,0.01,0.06,0.00,255,2,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
0,tcp,finger,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,177,3,0.01,0.45,0.45,0.67,0.00,0.00,0.44,0.33,portsweep,8
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,8,1.00,1.00,0.00,0.00,0.03,0.07,0.00,255,8,0.03,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,1.00,1.00,0.50,1.00,0.00,255,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,14
0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,1,0.00,0.00,1.00,1.00,0.00,0.07,0.00,255,1,0.00,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,18
0,udp,domain_u,SF,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,96,0.00,0.00,0.00,0.00,1.00,0.00,0.02,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,152,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,225,0.88,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,80,1.00,0.00,1.00,0.26,0.00,0.00,0.00,0.00,nmap,17
0,udp,domain_u,SF,44,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,147,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,144,1,0.01,0.33,0.32,0.00,0.00,0.00,0.31,1.00,portsweep,15
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.00,0.00,0.00,0.00,0.08,0.69,0.00,255,1,0.00,0.47,0.63,0.00,0.03,0.00,0.34,0.00,satan,17
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,9,1.00,1.00,0.00,0.00,0.07,0.07,0.00,255,9,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,http,SF,274,529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,9,255,1.00,0.00,0.11,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,310,5340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,finger,SF,10,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,2,0.01,0.07,0.00,0.00,0.80,0.00,0.01,0.00,normal,18
1,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,2,0.00,0.00,1.00,1.00,0.01,0.50,0.00,255,2,0.01,0.50,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,19
0,tcp,http,SF,325,835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0.00,0.00,0.00,0.00,1.00,0.00,0.07,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,159,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,199,0.78,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,http,SF,235,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,62,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64,255,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,16,0.00,0.00,1.00,1.00,0.11,0.06,0.00,71,16,0.23,0.08,0.01,0.00,0.00,0.00,1.00,1.00,neptune,18
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,243,0.95,0.01,0.95,0.00,0.00,0.00,0.00,0.00,smurf,17
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,16,195,1.00,0.00,0.06,0.15,0.00,0.00,1.00,1.00,normal,21
0,tcp,ftp_data,SF,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,54,0.11,0.09,0.11,0.04,0.00,0.00,0.00,0.00,normal,20
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0.00,0.00,0.00,0.33,1.00,0.00,0.67,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,back,15
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,18,1.00,1.00,0.00,0.00,0.08,0.06,0.00,255,18,0.07,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,98,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep,16
0,tcp,smtp,SF,765,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,234,131,0.56,0.02,0.00,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,ftp_data,SF,9178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,63,66,0.11,0.05,0.11,0.03,0.00,0.24,0.00,0.00,normal,17
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,1.00,1.00,0.00,0.00,0.12,0.06,0.00,255,17,0.07,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,6,0.00,0.00,0.00,0.00,0.06,0.05,0.00,255,6,0.02,0.05,1.00,0.00,0.00,0.00,0.00,0.00,satan,17
0,udp,domain_u,SF,43,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,http,SF,216,772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,31,0.00,0.00,0.00,0.00,1.00,0.00,0.06,22,193,1.00,0.00,0.05,0.03,0.00,0.00,0.00,0.00,normal,20
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,4,1.00,1.00,0.00,0.00,0.04,0.07,0.00,255,2,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,20,1.00,1.00,0.00,0.00,0.08,0.05,0.00,255,20,0.08,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,http,SF,195,2063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.00,0.20,0.33,0.20,1.00,0.00,0.40,56,255,1.00,0.00,0.02,0.04,0.00,0.00,0.04,0.02,normal,21
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1,187,1.00,0.00,1.00,0.03,0.00,0.00,1.00,1.00,normal,21
0,tcp,http,SF,338,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,25,255,1.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,normal,21
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,9,0.04,0.40,0.64,0.00,0.16,0.00,0.21,0.00,satan,18
0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,1.00,1.00,0.00,0.00,0.02,0.06,0.00,255,2,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,184,136,0.45,0.01,0.01,0.01,0.99,0.60,0.00,0.00,neptune,17
0,tcp,ftp_data,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,196,95,0.36,0.03,0.36,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,pop_3,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,10,0.00,0.00,1.00,1.00,0.05,0.07,0.00,255,10,0.04,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
